Month,Season,Date,Year,Day,Max.Temp,Min.Temp,Mean.Temp,Total.Precip,Season.Yr
4,Spring,2014-04-29,2014,29,17.5,8.8,13.2,0,2014
4,Spring,2014-04-30,2014,30,18.9,7.2,13.1,0,2014
5,Spring,2014-05-01,2014,1,22.1,8.8,15.5,0,2014
5,Spring,2014-05-02,2014,2,20,11,15.5,2,2014
5,Spring,2014-05-03,2014,3,13.4,9.7,11.6,1.6,2014
5,Spring,2014-05-04,2014,4,11.6,8.9,10.3,18.2,2014
5,Spring,2014-05-05,2014,5,14.7,8.5,11.6,6.2,2014
5,Spring,2014-05-06,2014,6,14.8,8.1,11.5,0,2014
5,Spring,2014-05-07,2014,7,17.6,7.2,12.4,0,2014
5,Spring,2014-05-08,2014,8,15.9,9.7,12.8,17.6,2014
5,Spring,2014-05-09,2014,9,15.8,9.4,12.6,1.8,2014
5,Spring,2014-05-10,2014,10,14.6,9.3,12,0.2,2014
5,Spring,2014-05-11,2014,11,16.8,10,13.4,0,2014
5,Spring,2014-05-12,2014,12,21.1,9.6,15.4,0,2014
5,Spring,2014-05-13,2014,13,20.3,13.3,16.8,0,2014
5,Spring,2014-05-14,2014,14,20.9,11,16,0,2014
5,Spring,2014-05-15,2014,15,21.8,13,17.4,0,2014
5,Spring,2014-05-16,2014,16,19.4,12.9,16.2,0,2014
5,Spring,2014-05-17,2014,17,19.1,12.1,15.6,0,2014
5,Spring,2014-05-18,2014,18,18.1,10.6,14.4,0,2014
5,Spring,2014-05-19,2014,19,18.1,11.8,15,0,2014
5,Spring,2014-05-20,2014,20,20.2,12.3,16.3,0,2014
5,Spring,2014-05-21,2014,21,19.3,10.5,14.9,0,2014
5,Spring,2014-05-22,2014,22,20.5,11.9,16.2,0.2,2014
5,Spring,2014-05-23,2014,23,19.4,12.8,16.1,15,2014
5,Spring,2014-05-24,2014,24,17.9,12.1,15,0,2014
5,Spring,2014-05-25,2014,25,14.6,11.6,13.1,2,2014
5,Spring,2014-05-26,2014,26,18.6,11.2,14.9,3.8,2014
5,Spring,2014-05-27,2014,27,17.1,9.5,13.3,0,2014
5,Spring,2014-05-28,2014,28,17.6,9.1,13.4,2.8,2014
5,Spring,2014-05-29,2014,29,NA,11.4,NA,NA,2014
5,Spring,2014-05-30,2014,30,18.5,7.9,13.2,0,2014
5,Spring,2014-05-31,2014,31,18.5,8.7,13.6,0,2014
6,Summer,2014-06-01,2014,1,18.8,10.4,14.6,0,2014
6,Summer,2014-06-02,2014,2,19.7,9.9,14.8,0,2014
6,Summer,2014-06-03,2014,3,18.5,13,15.8,0,2014
6,Summer,2014-06-04,2014,4,18.1,10.7,14.4,0,2014
6,Summer,2014-06-05,2014,5,18.2,11.5,14.9,0,2014
6,Summer,2014-06-06,2014,6,18.8,9.5,14.2,0,2014
6,Summer,2014-06-07,2014,7,21.7,12.5,17.1,0,2014
6,Summer,2014-06-08,2014,8,22.2,13.9,18.1,0,2014
6,Summer,2014-06-09,2014,9,18.8,13.1,16,0,2014
6,Summer,2014-06-10,2014,10,18.3,12.3,15.3,2.6,2014
6,Summer,2014-06-11,2014,11,19.4,10.2,14.8,0,2014
6,Summer,2014-06-12,2014,12,20.9,12.8,16.9,0,2014
6,Summer,2014-06-13,2014,13,20.1,12.2,16.2,0.6,2014
6,Summer,2014-06-14,2014,14,14.2,11.5,12.9,3.8,2014
6,Summer,2014-06-15,2014,15,17.2,11.6,14.4,0.2,2014
6,Summer,2014-06-16,2014,16,17.2,9.8,13.5,11.2,2014
6,Summer,2014-06-17,2014,17,20.1,12.5,16.3,0,2014
6,Summer,2014-06-18,2014,18,18.9,11.9,15.4,0,2014
6,Summer,2014-06-19,2014,19,19,12.8,15.9,5,2014
6,Summer,2014-06-20,2014,20,17.5,8.9,13.2,0,2014
6,Summer,2014-06-21,2014,21,18.9,9.2,14.1,0,2014
6,Summer,2014-06-22,2014,22,20.8,10.6,15.7,0,2014
6,Summer,2014-06-23,2014,23,21.8,13.8,17.8,1.2,2014
6,Summer,2014-06-24,2014,24,20.4,14,17.2,0,2014
6,Summer,2014-06-25,2014,25,21.8,12.6,17.2,0,2014
6,Summer,2014-06-26,2014,26,23.7,12.8,18.3,0,2014
6,Summer,2014-06-27,2014,27,19.3,13.2,16.3,5.4,2014
6,Summer,2014-06-28,2014,28,19,13.3,16.2,6.8,2014
6,Summer,2014-06-29,2014,29,20.2,13.4,16.8,0,2014
6,Summer,2014-06-30,2014,30,22.1,12,17.1,0,2014
7,Summer,2014-07-01,2014,1,28.3,13.8,21.1,0,2014
7,Summer,2014-07-02,2014,2,25.8,16.6,21.2,0,2014
7,Summer,2014-07-03,2014,3,22.4,12.8,17.6,0,2014
7,Summer,2014-07-04,2014,4,20.4,11.2,15.8,0.6,2014
7,Summer,2014-07-05,2014,5,20.3,14,17.2,0.6,2014
7,Summer,2014-07-06,2014,6,23.1,15.6,19.4,1.6,2014
7,Summer,2014-07-07,2014,7,22.8,14.5,18.7,0,2014
7,Summer,2014-07-08,2014,8,23.2,14.9,19.1,0,2014
7,Summer,2014-07-09,2014,9,22.2,16.3,19.3,0,2014
7,Summer,2014-07-10,2014,10,21.9,15,18.5,0,2014
7,Summer,2014-07-11,2014,11,24.6,14.4,19.5,0,2014
7,Summer,2014-07-12,2014,12,26.6,14.8,20.7,0,2014
7,Summer,2014-07-13,2014,13,27,15.5,21.3,0,2014
7,Summer,2014-07-14,2014,14,27.1,16.6,21.9,0,2014
7,Summer,2014-07-15,2014,15,24.3,13.8,19.1,0,2014
7,Summer,2014-07-16,2014,16,24.5,14.8,19.7,0,2014
7,Summer,2014-07-17,2014,17,22.9,17.1,20,0,2014
7,Summer,2014-07-18,2014,18,24.1,14.2,19.2,0,2014
7,Summer,2014-07-19,2014,19,23.8,15.6,19.7,0,2014
7,Summer,2014-07-20,2014,20,19.2,15.3,17.3,0,2014
7,Summer,2014-07-21,2014,21,21.6,13.8,17.7,0,2014
7,Summer,2014-07-22,2014,22,23.7,13.5,18.6,0,2014
7,Summer,2014-07-23,2014,23,19.4,13.8,16.6,6.6,2014
7,Summer,2014-07-24,2014,24,20.5,13.1,16.8,7,2014
7,Summer,2014-07-25,2014,25,20.7,12,16.4,0,2014
7,Summer,2014-07-26,2014,26,24,12.9,18.5,NA,2014
7,Summer,2014-07-27,2014,27,23.8,13.4,18.6,0,2014
7,Summer,2014-07-28,2014,28,24.5,14.1,19.3,0,2014
7,Summer,2014-07-29,2014,29,25.3,15,20.2,NA,2014
7,Summer,2014-07-30,2014,30,23.8,14.2,19,0,2014
7,Summer,2014-07-31,2014,31,24.5,14.9,19.7,0,2014
8,Summer,2014-08-01,2014,1,24.8,15.6,20.2,0,2014
8,Summer,2014-08-02,2014,2,25.2,16.4,20.8,0,2014
8,Summer,2014-08-03,2014,3,24.4,15.8,20.1,0,2014
8,Summer,2014-08-04,2014,4,25.1,16.4,20.8,NA,2014
8,Summer,2014-08-05,2014,5,25,15.2,20.1,0,2014
8,Summer,2014-08-06,2014,6,21.9,15.5,18.7,0,2014
8,Summer,2014-08-07,2014,7,23,14.4,18.7,0,2014
8,Summer,2014-08-08,2014,8,22.8,13.7,18.3,0,2014
8,Summer,2014-08-09,2014,9,22.3,13.1,17.7,0,2014
8,Summer,2014-08-10,2014,10,25.3,13.6,19.5,0,2014
8,Summer,2014-08-11,2014,11,27.9,15.9,21.9,0,2014
8,Summer,2014-08-12,2014,12,23,18.5,20.8,0.2,2014
8,Summer,2014-08-13,2014,13,20.4,15.6,18,7.2,2014
8,Summer,2014-08-14,2014,14,22.3,14.2,18.3,2.2,2014
8,Summer,2014-08-15,2014,15,24,16.5,20.3,7,2014
8,Summer,2014-08-16,2014,16,22.5,16.5,19.5,0,2014
8,Summer,2014-08-17,2014,17,23.5,16.6,20.1,0,2014
8,Summer,2014-08-18,2014,18,22.8,14.9,18.9,0,2014
8,Summer,2014-08-19,2014,19,23.5,17.5,20.5,0,2014
8,Summer,2014-08-20,2014,20,21.9,14.4,18.2,0,2014
8,Summer,2014-08-21,2014,21,21.5,14.2,17.9,0,2014
8,Summer,2014-08-22,2014,22,21.4,13.1,17.3,0,2014
8,Summer,2014-08-23,2014,23,23.2,12.8,18,0,2014
8,Summer,2014-08-24,2014,24,22.8,13.9,18.4,0,2014
8,Summer,2014-08-25,2014,25,23.4,14.1,18.8,0,2014
8,Summer,2014-08-26,2014,26,24.5,16.3,20.4,0,2014
8,Summer,2014-08-27,2014,27,25.6,16.6,21.1,NA,2014
8,Summer,2014-08-28,2014,28,23.4,15.3,19.4,0,2014
8,Summer,2014-08-29,2014,29,20.5,15,17.8,0,2014
8,Summer,2014-08-30,2014,30,19.2,13.2,16.2,0,2014
8,Summer,2014-08-31,2014,31,21.5,14.1,17.8,0,2014
9,Fall,2014-09-01,2014,1,21.1,12.9,17,0,2014
9,Fall,2014-09-02,2014,2,17.6,13.9,15.8,13.2,2014
9,Fall,2014-09-03,2014,3,18.1,11.9,15,0,2014
9,Fall,2014-09-04,2014,4,19.6,10.2,14.9,0,2014
9,Fall,2014-09-05,2014,5,20.4,11.7,16.1,0,2014
9,Fall,2014-09-06,2014,6,24,11.7,17.9,0,2014
9,Fall,2014-09-07,2014,7,22.4,10.6,16.5,0,2014
9,Fall,2014-09-08,2014,8,21.3,13.9,17.6,0,2014
9,Fall,2014-09-09,2014,9,19.7,12.9,16.3,0,2014
9,Fall,2014-09-10,2014,10,19.8,12.7,16.3,0.2,2014
9,Fall,2014-09-11,2014,11,19.7,6.1,12.9,0,2014
9,Fall,2014-09-12,2014,12,19.9,7.1,13.5,0,2014
9,Fall,2014-09-13,2014,13,21.7,9.6,15.7,0,2014
9,Fall,2014-09-14,2014,14,22.8,10.1,16.5,0,2014
9,Fall,2014-09-15,2014,15,22.6,10.7,16.7,0,2014
9,Fall,2014-09-16,2014,16,22.8,10.3,16.6,0,2014
9,Fall,2014-09-17,2014,17,18.7,15.8,17.3,1.2,2014
9,Fall,2014-09-18,2014,18,17.6,14.8,16.2,0.6,2014
9,Fall,2014-09-19,2014,19,19.7,13.9,16.8,4.2,2014
9,Fall,2014-09-20,2014,20,19.6,10.5,15.1,0,2014
9,Fall,2014-09-21,2014,21,24.6,9.5,17.1,0,2014
9,Fall,2014-09-22,2014,22,20.9,15.7,18.3,0,2014
9,Fall,2014-09-23,2014,23,18.9,13.9,16.4,10.4,2014
9,Fall,2014-09-24,2014,24,20.3,14.9,17.6,12,2014
9,Fall,2014-09-25,2014,25,20.3,13,16.7,0,2014
9,Fall,2014-09-26,2014,26,16.5,13.6,15.1,11.2,2014
9,Fall,2014-09-27,2014,27,17.3,11.3,14.3,0,2014
9,Fall,2014-09-28,2014,28,16.8,9.5,13.2,0,2014
9,Fall,2014-09-29,2014,29,15.2,11.9,13.6,8.2,2014
9,Fall,2014-09-30,2014,30,17.8,12.6,15.2,0,2014
10,Fall,2014-10-01,2014,1,15.7,9.1,12.4,0,2014
10,Fall,2014-10-02,2014,2,16.1,7.6,11.9,0,2014
10,Fall,2014-10-03,2014,3,17.4,6.8,12.1,0.4,2014
10,Fall,2014-10-04,2014,4,19.2,13.9,16.6,1.4,2014
10,Fall,2014-10-05,2014,5,19.6,14.6,17.1,0,2014
10,Fall,2014-10-06,2014,6,18.3,12.5,15.4,0,2014
10,Fall,2014-10-07,2014,7,18.1,10.5,14.3,0,2014
10,Fall,2014-10-08,2014,8,17.4,11.4,14.4,0,2014
10,Fall,2014-10-09,2014,9,18.4,12.6,15.5,0,2014
10,Fall,2014-10-10,2014,10,16.3,10,13.2,2.2,2014
10,Fall,2014-10-11,2014,11,15.5,10.2,12.9,4.8,2014
10,Fall,2014-10-12,2014,12,14.1,9.2,11.7,4.4,2014
10,Fall,2014-10-13,2014,13,16.2,11.4,13.8,16.6,2014
10,Fall,2014-10-14,2014,14,15.8,9.8,12.8,2.8,2014
10,Fall,2014-10-15,2014,15,13.7,9.3,11.5,16.4,2014
10,Fall,2014-10-16,2014,16,16.6,9.9,13.3,0,2014
10,Fall,2014-10-17,2014,17,15.1,11,13.1,12.8,2014
10,Fall,2014-10-18,2014,18,18.5,12,15.3,0.2,2014
10,Fall,2014-10-19,2014,19,21.2,13.1,17.2,2.2,2014
10,Fall,2014-10-20,2014,20,17.1,12.5,14.8,5,2014
10,Fall,2014-10-21,2014,21,14.9,11.8,13.4,5,2014
10,Fall,2014-10-22,2014,22,14.8,11.2,13,23.6,2014
10,Fall,2014-10-23,2014,23,13.4,7.2,10.3,11.8,2014
10,Fall,2014-10-24,2014,24,13.7,8.8,11.3,0.6,2014
10,Fall,2014-10-25,2014,25,12.8,8.6,10.7,31.6,2014
10,Fall,2014-10-26,2014,26,12.2,4.8,8.5,0.2,2014
10,Fall,2014-10-27,2014,27,12.6,8.1,10.4,1.6,2014
10,Fall,2014-10-28,2014,28,13.3,9.4,11.4,14.6,2014
10,Fall,2014-10-29,2014,29,16.9,10.7,13.8,5.2,2014
10,Fall,2014-10-30,2014,30,13,11,12,15.6,2014
10,Fall,2014-10-31,2014,31,11.6,9.5,10.6,4.8,2014
11,Fall,2014-11-01,2014,1,11.6,3.6,7.6,0,2014
11,Fall,2014-11-02,2014,2,10.5,5.3,7.9,9.2,2014
11,Fall,2014-11-03,2014,3,12.4,9.3,10.9,26.6,2014
11,Fall,2014-11-04,2014,4,13.3,9.8,11.6,4.4,2014
11,Fall,2014-11-05,2014,5,13.4,8.8,11.1,5.8,2014
11,Fall,2014-11-06,2014,6,15.9,10.3,13.1,26.2,2014
11,Fall,2014-11-07,2014,7,12.7,6.1,9.4,0.8,2014
11,Fall,2014-11-08,2014,8,10.4,3.4,6.9,0,2014
11,Fall,2014-11-09,2014,9,11,3.7,7.4,14.2,2014
11,Fall,2014-11-10,2014,10,9.9,0.6,5.3,0,2014
11,Fall,2014-11-11,2014,11,8.9,1,5,0,2014
11,Fall,2014-11-12,2014,12,7.7,-3.4,2.2,0,2014
11,Fall,2014-11-13,2014,13,6.6,-4.6,1,0,2014
11,Fall,2014-11-14,2014,14,6.1,-5.4,0.4,0,2014
11,Fall,2014-11-15,2014,15,5.9,-4.8,0.6,0,2014
11,Fall,2014-11-16,2014,16,5.8,-4.7,0.6,0,2014
11,Fall,2014-11-17,2014,17,5.8,-4,0.9,0,2014
11,Fall,2014-11-18,2014,18,7.7,-2,2.9,0,2014
11,Fall,2014-11-19,2014,19,8.5,1.9,5.2,0,2014
11,Fall,2014-11-20,2014,20,10,6.4,8.2,7.8,2014
11,Fall,2014-11-21,2014,21,9.9,8.1,9,26.8,2014
11,Fall,2014-11-22,2014,22,10.6,3.9,7.3,0.2,2014
11,Fall,2014-11-23,2014,23,10,4.3,7.2,9.8,2014
11,Fall,2014-11-24,2014,24,7.9,2.9,5.4,6.8,2014
11,Fall,2014-11-25,2014,25,7.6,5.4,6.5,29.6,2014
11,Fall,2014-11-26,2014,26,11.7,5.4,8.6,8,2014
11,Fall,2014-11-27,2014,27,14,10.4,12.2,NA,2014
11,Fall,2014-11-28,2014,28,12.9,1.8,7.4,2.6,2014
11,Fall,2014-11-29,2014,29,1.7,-6.9,-2.6,2,2014
11,Fall,2014-11-30,2014,30,-0.1,-8.9,-4.5,0,2014
12,Winter,2014-12-01,2014,1,1.7,-6.1,-2.2,0,2015
12,Winter,2014-12-02,2014,2,3.7,-5.6,-1,0,2015
12,Winter,2014-12-03,2014,3,5.3,-4.2,0.6,0,2015
12,Winter,2014-12-04,2014,4,4.5,-2.7,0.9,4.2,2015
12,Winter,2014-12-05,2014,5,7.6,3.1,5.4,4.6,2015
12,Winter,2014-12-06,2014,6,9.6,4.8,7.2,22.8,2015
12,Winter,2014-12-07,2014,7,10.6,4.7,7.7,0,2015
12,Winter,2014-12-08,2014,8,12.7,5.7,9.2,15,2015
12,Winter,2014-12-09,2014,9,15.1,10.2,12.7,22.6,2015
12,Winter,2014-12-10,2014,10,14,9.2,11.6,25.8,2015
12,Winter,2014-12-11,2014,11,12.7,7.7,10.2,9.8,2015
12,Winter,2014-12-12,2014,12,12.2,4.2,8.2,0.2,2015
12,Winter,2014-12-13,2014,13,7.9,2,5,0,2015
12,Winter,2014-12-14,2014,14,7.9,-1,3.5,0,2015
12,Winter,2014-12-15,2014,15,6.7,-2.5,2.1,0,2015
12,Winter,2014-12-16,2014,16,9.1,3.3,6.2,3,2015
12,Winter,2014-12-17,2014,17,8.9,5,7,2.4,2015
12,Winter,2014-12-18,2014,18,9.2,6.4,7.8,7.6,2015
12,Winter,2014-12-19,2014,19,9.5,5.8,7.7,4.8,2015
12,Winter,2014-12-20,2014,20,8.9,6.1,7.5,25.6,2015
12,Winter,2014-12-21,2014,21,10.1,3.1,6.6,2.4,2015
12,Winter,2014-12-22,2014,22,8.3,4.1,6.2,0,2015
12,Winter,2014-12-23,2014,23,7.5,5.2,6.4,5.8,2015
12,Winter,2014-12-24,2014,24,7.4,2.6,5,0,2015
12,Winter,2014-12-25,2014,25,6.9,0.2,3.6,0,2015
12,Winter,2014-12-26,2014,26,4.9,1.1,3,0,2015
12,Winter,2014-12-27,2014,27,6.5,3.5,5,11,2015
12,Winter,2014-12-28,2014,28,4.8,-2.3,1.3,0,2015
12,Winter,2014-12-29,2014,29,5.7,-2.4,1.7,0,2015
12,Winter,2014-12-30,2014,30,1.6,-5.2,-1.8,0,2015
12,Winter,2014-12-31,2014,31,2.1,-5,-1.5,0,2015
